,Granularity,Iteration,Euclidean_mean,Euclidean_median,Euclidean_std,Corr_mean,Corr_median,Corr_std,Recon_errorA,Recon_errorB
0,38,10,30.1068843717334,28.939903481461528,5.744345642792795,0.6167742046092741,0.6175281888539397,0.08557736264563172,4193.803210652447,4015.8180841104454
0,40,1,29.995088318984227,28.741699333884874,5.364148762252016,0.6128537764206817,0.6162369378893289,0.07868519646826946,3995.6080191059978,4060.7113364299244
0,40,2,28.241517305526653,27.648068694305188,4.7308035280172165,0.6340379406490048,0.638731903545674,0.07841704398091721,4038.0752282338644,4023.0125667466305
0,40,3,30.05713846271087,29.061898639967506,5.487571457278514,0.5850842012211949,0.593402647564264,0.08526654360352151,3998.4491630898306,4051.696015670577
0,40,4,30.88158889540838,29.75192034525651,5.838243058397763,0.6001353314897951,0.6057553834779508,0.09220515325155261,3975.2519827524984,4101.727156503744
0,40,5,37.759467073114266,36.685812758283916,8.242261084354679,0.5534481730868672,0.5526225576058468,0.09662193353556219,4013.0394740406273,4041.572548019381
0,40,6,34.64424189765621,32.8310779164722,8.271635287585223,0.5465905505499944,0.5584790872705594,0.11505142498363832,3935.682061550537,4147.593771223306
0,40,7,29.70162480158147,28.982836623533206,4.871825575037797,0.5878521975916478,0.5896330790669794,0.0837692590953534,4142.579246274707,3926.102337789956
0,40,8,29.86569774695829,29.011502756179606,5.730400978446263,0.5828929104082328,0.5916844206815662,0.08622572498648075,4164.631650355796,3908.765277921453
0,40,9,32.41812387735297,30.885979785779313,6.171782484960003,0.5397127782689187,0.5504881941036672,0.0928065140940181,4010.4233904640996,4050.77980688728
0,40,10,30.586556986155045,29.720782241665724,4.832934079786374,0.6028547685718822,0.615891286328707,0.08533118039795982,4121.967684161698,3943.339370230905
0,42,1,28.968975154069582,28.094194635888712,4.869022468231399,0.6170435405908486,0.6215801494831992,0.07755164546881368,3926.892386042886,3990.540221607084
0,42,2,33.946136641742854,32.69133918918313,6.7420850864356385,0.5283095981493856,0.5217287888366617,0.11045913949565894,3968.2187917815795,3951.1270260086844
0,42,3,29.97900987717721,29.010823316278866,4.969955489476759,0.5537887661676568,0.5582249901273987,0.09466139890128958,3927.9101711388284,3982.180898184084
0,42,4,27.94780419580232,26.932545706274187,5.319514326176312,0.6581725825996998,0.6639372119018886,0.07678685662415653,3905.241481237127,4031.619684310018
0,42,5,34.902039620567706,33.73868217414328,6.944452377903406,0.5942426874881778,0.5962544893125625,0.0835663861830248,3942.990451360678,3972.7896506622765
0,42,6,34.4493979175905,32.325346838052845,9.321325015595331,0.549324689408089,0.5648782580500075,0.135751633189068,3866.7997901199606,4076.912756875507
0,42,7,30.85220217753655,29.890759137674337,5.359845457237567,0.568306208970296,0.5764883718620866,0.09012478979414645,4071.7700559037366,3856.9889255484745
0,42,8,31.99913200324524,30.750593049403925,6.5334241705280105,0.5548693137249284,0.5566221774066404,0.0950512337600443,4091.9149867720444,3839.433872177506
0,42,9,31.139035764560045,30.121862070884227,5.359387982556129,0.58622477813219,0.5901543155351285,0.08117000705679883,3941.519499590595,3979.5473379217106
0,42,10,29.023264815452723,28.134438472248462,4.9924530237867,0.6184367155259649,0.6269799294746947,0.0847557414189629,4050.8786330652906,3875.0240491716227
0,44,1,29.70193178336873,29.015923618415243,5.024468819715858,0.6074735602145883,0.6158831838997064,0.10013721111751692,3859.5390541459833,3922.858880178374
0,44,2,29.852420220042088,28.971798884292095,4.949074042138612,0.6201270936041663,0.6261404071553941,0.08825988762247883,3900.911389427529,3882.5436216824537
0,44,3,27.582201964722685,27.027611871248606,4.1700147754849874,0.618731451564596,0.6241115693378735,0.08065157018115321,3859.254075820577,3914.5263466028846
0,44,4,27.612824919895615,26.99798018105208,4.282843149691588,0.6551373213649875,0.6641683001044214,0.07610698778494358,3836.640615058992,3962.1030248728916
0,44,5,40.34282614573091,38.99110163056034,8.941709354051103,0.5203012774842269,0.5437727853460317,0.1270522761260448,3875.320787451978,3905.412552330725
0,44,6,34.06685399779953,31.949016410635927,8.547114567545004,0.5515900342727184,0.5668831347856769,0.11403581404992447,3800.0067402379577,4008.604468281862
0,44,7,30.648692787912115,29.7317001769791,5.285226238161224,0.5828172963288684,0.5916467733083026,0.08988766266486614,4003.3548543932498,3789.313484909085
0,44,8,31.570731471148186,30.91635010098311,5.142136174412856,0.5449226779655328,0.5490821992370818,0.08794966177554647,4022.169440391722,3771.1952750581468
0,44,9,31.849973627000622,30.804447973265248,5.371626323207947,0.5734049443311292,0.57697977549733,0.08418346665660585,3873.6081963602796,3909.6424202409153
0,44,10,30.013992974353858,29.140904251318965,5.606623725810049,0.6057199245777217,0.619288358961367,0.10488474308184524,3982.6167300970083,3806.685303671553
0,46,1,29.00500416431584,28.29329612812629,4.675068959964708,0.6274748894096639,0.6287298050380561,0.08194185859489578,3793.769830379811,3855.6458199883805
0,46,2,29.733447311531652,29.10292425251741,4.953579370419156,0.5911806532800588,0.6020302442949761,0.09350439868293964,3835.0317336534877,3816.933475499317
0,46,3,30.063923724773264,29.454172239728763,5.171421999298594,0.5833973594220891,0.5855879571772564,0.09256788810822138,3792.9496391636408,3848.564806646552
0,46,4,28.84391753036687,27.739443597568563,5.314358084106709,0.6308007066759858,0.6336190119660032,0.0739243126675875,3770.699599922565,3894.722758924357
0,46,5,37.36398233658665,35.9270655201849,7.821755037398427,0.5711091083228337,0.5761705037211676,0.09280691684434082,3810.427458479448,3840.225579678436
0,46,6,34.10151797552061,32.17219429027832,8.58635452581686,0.5415932555934783,0.5585524838744318,0.11774931706804949,3735.148585334451,3941.3269010022723
0,46,7,32.47680018496762,31.610099485514574,5.6251368238085,0.5471687372639005,0.5496970673561925,0.0927668286010505,3936.5234326708205,3722.5555071931367
0,46,8,30.76560421700434,29.779245417021777,5.68407145302027,0.5415306683812988,0.5479160566849041,0.0892140845587956,3955.021454241682,3705.5003374497755
0,46,9,33.05360340356491,32.003493504855484,5.9620443691746186,0.5534523344202931,0.5569309984398126,0.09004622809641298,3807.0053526660195,3843.0399451615335
0,46,10,31.281144245730683,30.19917764552982,5.8558527961453715,0.5989631948109999,0.614244211903777,0.09924306100534995,3915.8281399198754,3740.928903795672
0,48,1,28.60279953123058,27.799638301725906,4.533935937240317,0.6056165566255299,0.6158702938258231,0.08134085420804557,3730.6240026138425,3790.4910099233443
0,48,2,31.470465014442045,30.61948323885106,5.751806142456477,0.5768367788221651,0.583000786530718,0.09250287585896004,3771.7399905582515,3752.968457607833
0,48,3,31.102535344370086,30.39876443524725,5.373321040317613,0.570684549577646,0.5720283368487322,0.09351198715744499,3729.729799075553,3783.9972690982236
0,48,4,27.011473137036877,26.244761132906575,4.181697944456817,0.636029638257667,0.6390281002465205,0.06944817844777768,3708.0225306016596,3829.179334070334
0,48,5,36.792126438866624,35.25477603697264,7.57242100090105,0.5659257825264197,0.5827144251128641,0.10342200071974138,3746.6445822940063,3775.891786453192
0,48,6,35.18322818401949,33.76987298298746,7.717396607258902,0.5147368119397979,0.5262566852015143,0.11097854826437557,3672.124876163482,3876.1131252975742
0,48,7,28.940947910982803,28.060735937031172,4.603467236296816,0.6178931041673942,0.620749727864591,0.08263074972366494,3872.5084493216514,3659.4085328702276
0,48,8,31.662870416177526,31.065620978344825,5.317576184320625,0.5441980786986923,0.5556529799919097,0.09182281006120299,3888.9785508691725,3643.23568401095
0,48,9,32.89352897816794,31.382593317387467,6.939676877105124,0.5338291236247306,0.5484603543335833,0.09994518730218119,3742.733194180625,3778.49896464398
0,48,10,31.92783169827884,31.179911894652253,5.379962793654271,0.5657470340632141,0.5750555123634162,0.10241966611528618,3850.853482619475,3676.24802767637
0,50,1,27.063210645992694,26.40153731842522,4.061377875344179,0.6405606412267422,0.6468438466120705,0.07988093110366813,3669.2013928488755,3726.909572225155
0,50,2,30.80478822018588,29.49906828223869,5.726488400068436,0.5712548848620246,0.5748234511395272,0.09018523313733255,3708.513181810397,3690.4395939151486
0,50,3,30.029595399090066,29.04774905585006,5.485016910205095,0.582206631032892,0.5871979346673288,0.08793650961942691,3667.1745193773877,3721.9170718776195
0,50,4,27.576860375423657,27.10503691603118,4.47586434828878,0.6658337249401877,0.6709249587423456,0.06895186327057146,3648.293803760458,3765.876226287416
0,50,5,36.88796204260459,36.020989163511715,7.195685840158163,0.5680522953622831,0.5868310542036532,0.11221279133482574,3684.091861398177,3713.70558604258
0,50,6,31.853888103093038,30.292999709908628,6.88581337592478,0.5537163365739766,0.5576877327854378,0.09830656059205965,3610.885107091697,3813.1855599372857
0,50,7,33.54868385689518,31.894523446778628,6.76471133856973,0.5232840990550398,0.530457937175929,0.1064144082131847,3810.049465828784,3598.156879290316
0,50,8,30.16078690530944,29.32794626296998,5.058766321464595,0.5594021974112233,0.5703123397676464,0.08960618766418268,3825.125971256803,3581.82045256325
0,50,9,33.586700757931006,32.6863731829568,6.983374166670728,0.5310475892278836,0.5318871819162514,0.09729953915206634,3681.2673550861373,3714.5076054574333
0,50,10,31.663297351126896,30.591017345586742,5.475036591413464,0.5452169125782143,0.5549503941069049,0.09212303118233045,3787.682336462923,3614.5841161590674
0,52,1,28.494919287301453,27.593161277690555,4.561988822167447,0.6372636909311334,0.6468644762867781,0.07564764186241361,3608.7390879296545,3666.3928990398967
0,52,2,28.871519634524926,28.176420439628743,4.492045182300545,0.6321851936431508,0.641053408403095,0.07641400495652076,3648.3458801743427,3630.0545289219554
0,52,3,31.70189380870963,30.74739263161725,5.882178372965787,0.5342095172025243,0.5330865440965413,0.11300171829634333,3607.146805733531,3661.9081739813496
0,52,4,29.288847142192495,28.097738788896248,5.82020399712609,0.6157830200932701,0.6241080304903269,0.08267984770000378,3590.6945924021506,3704.9666764850494
0,52,5,38.098853523934366,36.57759098342635,7.482637921917693,0.5512650256196617,0.5633059864340013,0.08998126198603133,3624.515557205213,3651.6243727121664
0,52,6,31.6907971421406,30.426269625416424,6.95173498505344,0.5783884339526196,0.5882912436542553,0.10788067117308567,3550.703613062748,3751.665981598589
0,52,7,30.5333013093346,29.527960977485915,5.174276782466891,0.598299239349453,0.6086922592669131,0.07927838717372553,3747.972144822889,3539.4566413436573
0,52,8,27.895603901484378,27.057269846417803,4.834220042721912,0.6173324015485866,0.6211631538815935,0.08137973345462297,3763.583618457064,3522.9360847898038
0,52,9,35.157230325535366,33.08343414974027,7.467614007304601,0.5013122854348503,0.5191716414937532,0.10807401034807741,3621.1310884556265,3654.6835530664257
0,52,10,31.754501735793628,31.040532582833507,4.984078060831043,0.5750278376897486,0.584438761723663,0.09208092707646406,3727.0957436718663,3556.124936064859
0,54,1,29.478973968575897,28.432129264472437,5.0780924787361,0.6220345756658833,0.6365316825770575,0.08692398612684382,3550.0330850718988,3608.6214041239887
0,54,2,30.563594553186924,29.481380901986647,5.5224674270492855,0.5853095782878532,0.5886181835503518,0.0853662591484262,3589.403130958381,3572.4799922900274
0,54,3,31.300705110052114,30.81148447517807,4.732850865428232,0.5267834439422406,0.530651597272035,0.0929930913656587,3548.8216500127937,3603.7204815347436
0,54,4,29.576030721118194,28.76471488744138,5.185947771285937,0.6308254214749816,0.6372579458716341,0.08082546379733398,3533.570874378168,3646.072033237849
0,54,5,37.30267726976839,36.33884598824464,7.5435462993792655,0.5686484314567165,0.5711188458759909,0.09385965797907196,3565.9033453414872,3591.7359742537296
0,54,6,33.618430002599816,31.945954679542485,8.300854978219459,0.5324857845520697,0.5445159514973619,0.11344661652485417,3492.181259534386,3691.8226941965563
0,54,7,29.152187394182896,28.782922945610697,4.527684544990474,0.5967365846695365,0.6027462298864257,0.0801242163642058,3687.486077915616,3482.1674288116506
0,54,8,30.444690383332837,30.029476170014185,5.013700075916015,0.583083892009813,0.590344443541403,0.08635098998347877,3704.0651249105804,3465.337860784142
0,54,9,34.85718541087378,33.74406925625978,6.715861871482785,0.5127881705134981,0.5158287570116404,0.0888876934966528,3562.3484615443176,3596.287613461675
0,54,10,30.325451146103383,29.716095241024114,4.972591793407559,0.6146420223191134,0.6245985430776558,0.0856385636241463,3668.3695181315184,3497.8185067009504
0,56,1,28.68798499812902,28.023575021793718,4.231157324770064,0.6204909772956165,0.6242288367984139,0.07398974350320794,3492.8839335804532,3550.5855613939184
0,56,2,30.95703341547847,30.500213805747954,5.193408907883305,0.5664677900597909,0.5706699246352692,0.08977084586539547,3531.9592486154834,3515.418531902103
0,56,3,31.162773566209136,30.493155111245887,5.437076503343128,0.5619602362959807,0.5687352940048269,0.08824941379584987,3491.803085248543,3545.3223749032795
0,56,4,28.624479468471876,27.987586303393407,4.978800722092922,0.6249900998130707,0.6325995193251872,0.07976448511369048,3477.438429548187,3587.3113667513653
0,56,5,34.03683219823536,32.89254209372838,6.5267538863883665,0.5884891285314402,0.6021044566906102,0.09604201805034766,3509.07352060732,3534.4854542973667
0,56,6,31.6906657243488,29.979827536253943,7.53278320888663,0.5530456030175401,0.5771875312730803,0.11959473606246993,3436.4435765484386,3633.446072668031
0,56,7,30.63580877226673,29.543372206229513,5.8318821129898035,0.5823182111354219,0.5935471344263217,0.09932183486027353,3629.0176296092886,3425.9107608174527
0,56,8,29.160404516276373,28.35772943572008,4.582480138010255,0.5788409408122518,0.5836380140244164,0.06817319915417794,3645.7584051923186,3409.0868480756935
0,56,9,32.640660329328675,31.154183294381742,6.38711165201771,0.5748450451451078,0.5920253903630652,0.09436130062662045,3505.59887806509,3538.0534599635703
0,56,10,34.5907631094967,32.89040881134899,7.978641187395276,0.5444536868245408,0.5623764970999675,0.10771798762642219,3611.4147016800675,3441.0208769385863
0,58,1,29.592984055975027,28.351337088739243,5.441874812693718,0.6040193705144618,0.6225245947750331,0.08753565285601637,3438.007320558305,3494.2976290642023
0,58,2,30.11400377780208,29.04158341931402,5.51021044446786,0.5860110110843828,0.5950120446701586,0.09017365334131396,3476.386951195709,3460.0399714584396
0,58,3,33.59174910712616,32.01520437255789,7.268210431872152,0.5164909354108775,0.5179577174899566,0.10339696362815698,3435.477405872376,3491.015753283768
0,58,4,31.359921877543332,30.11218246965131,6.514927207235861,0.5956727917564908,0.6152527167400847,0.10333959100586859,3422.214161238231,3531.4578951043604
0,58,5,38.85375115836626,37.511204833335455,8.435536461068672,0.5551953338632892,0.5625777254669532,0.09846717867252484,3453.9408287841043,3478.0728078390075
0,58,6,32.59570260252792,31.674001900884676,6.120426612912623,0.5453987769788738,0.5555685397883523,0.09592114890441288,3382.635666512672,3577.4692724328006
0,58,7,31.66397053198025,30.723670450186667,5.1011388519433805,0.5628370413925694,0.5700151688988027,0.08643445829791511,3572.5417208768117,3371.4667071453005
0,58,8,29.7957034447475,29.441516820843386,4.4000390531939,0.5747062299701902,0.5753128146575227,0.09054635028355541,3588.494964216827,3354.542024243941
0,58,9,36.89142070390477,34.824605561580654,8.58075382827339,0.4830684751146247,0.49591355322565134,0.11152386840141207,3449.361659165275,3483.1496779384693
0,58,10,37.875237411983996,36.85053769144932,8.161457370443362,0.47116532483476237,0.4811116362120491,0.1162223157459693,3556.751822134505,3386.3899888144083
0,60,1,30.976210150643606,30.317745193576478,5.3715898941544635,0.5626451868110885,0.5640056561219678,0.08538850204402183,3385.159187557563,3439.219993986465
0,60,2,31.229613734020717,30.344775821804703,5.146464443698182,0.5532877922502779,0.556269540537639,0.09826554374075105,3422.577471135378,3405.8745272567357
0,60,3,31.514292933266336,30.41791993511035,5.691259380591617,0.537779124407509,0.5468493442949756,0.09509488395382856,3381.5680742870054,3436.8885762483587
0,60,4,29.316735893943296,28.49127198121367,5.155828084149237,0.6258755110487167,0.6237387510771708,0.07463879734870789,3369.21016636253,3477.92114400787
0,60,5,39.465378420720114,37.818725507286054,8.254979006424957,0.534461429418632,0.5424103929693769,0.09037436438985295,3400.010036100129,3425.4981352941804
0,60,6,33.84512865689472,32.82985923402238,6.782534829362249,0.550434537875299,0.5606230542349924,0.10501868841021962,3330.696006245183,3522.4213949434525
0,60,7,32.05198223794916,31.092645678302063,6.132094776520197,0.54838923010704,0.5548412688094921,0.0972157825726214,3517.580998188012,3319.253387822656
0,60,8,30.262994154331874,29.262986018103092,5.465943686217305,0.5741978241788223,0.5811812768100579,0.08337532645979995,3532.9428827124298,3301.5800983196095
0,60,9,33.419696833431786,32.30213583636804,6.379806783730443,0.555731448188182,0.5661583757373755,0.0895849882700676,3394.833919886274,3429.4595586812216
0,60,10,37.07669271323604,35.5358562341272,8.436202307032408,0.5063130391035646,0.5124636406825658,0.11297419403899293,3502.2445524210625,3335.149193396146
0,62,1,29.20901750264584,28.34831568104892,4.853158323623387,0.6357626840216375,0.6452352722173645,0.07178858124254009,3332.6208822502326,3384.7863588072496
0,62,2,29.854505193306235,29.214736812362517,4.753129563941079,0.5864740354329415,0.5961525152926181,0.09430277956986448,3370.923753864968,3353.1559681155522
0,62,3,30.53950651519205,29.864535795617122,5.194359267021547,0.5600283883861812,0.567394224097328,0.09316326135815409,3329.5237393456414,3384.426940898908
0,62,4,31.6659208488391,29.98254566596804,7.202850708854098,0.5847263211986574,0.5945284996966385,0.1073512058921521,3316.7065925969264,3425.564985299899
0,62,5,34.964225409589055,34.13907971584782,6.132293903604618,0.5875441125584586,0.5961852733899633,0.08985555938391215,3347.192286016819,3374.7165548632906
0,62,6,35.52557424813861,33.267848118129486,8.145296754863677,0.5137233877227454,0.5243742130163758,0.1038138505642132,3279.380400320067,3468.2994291235664
0,62,7,32.14418680580284,31.548631181415857,5.52779990788793,0.5453916085240078,0.5464380115206289,0.08612702383881592,3464.1997873613905,3267.7882498847302
0,62,8,30.500079904700584,29.084605941442653,6.8119335002446695,0.5588446594511257,0.5772403269874296,0.11458411355296012,3479.8842021464957,3249.468170106179
0,62,9,30.68964246262192,29.95002457055724,5.498754596673286,0.5938344142547763,0.5999755938693692,0.07912854466450427,3341.58256059623,3377.20722208647
0,62,10,35.767861695867914,34.51360001837038,7.145493771122531,0.508504521890032,0.5172719295080268,0.10176641337900226,3449.297199870134,3283.200162486282
0,64,1,30.23496476705044,29.33337015652897,4.961117708687264,0.5878657128580774,0.5988248028914713,0.08062343905890895,3282.4706091014036,3333.6727626925594
0,64,2,32.12067096418423,31.4864708717914,5.588147957062506,0.5496045181383443,0.5557986447364921,0.10533331320751756,3319.829898321938,3301.5194568662673
0,64,3,29.718714941983865,29.26491686155852,4.65302706121971,0.5705260243721114,0.5714752040096507,0.09000894616392946,3277.1835011716407,3333.062411937563
0,64,4,27.67092149622548,26.984056825922423,4.12756200227768,0.6537529884429711,0.6538637077101627,0.060778220260638435,3265.7268471105967,3373.3132860891337
0,64,5,38.073036671539924,37.29932300017197,6.30729496199494,0.5363723639690836,0.5454262896504813,0.09234400990584904,3295.9304711481263,3324.3899086735614
0,64,6,35.38666303465394,33.66716810732069,7.379432428427932,0.5004543841527513,0.5050201022549146,0.10343533578867142,3229.9705231881876,3416.4898394665797
0,64,7,36.70581759651385,36.09205223935106,7.039769336799138,0.4820184315366865,0.49100538346616485,0.10294391361917836,3413.301727645746,3217.5278777144813
0,64,8,30.89093315454463,29.87929629077619,6.050447958705974,0.5552117269417921,0.5598293710396106,0.09998357252608053,3426.7543162769043,3200.254208517573
0,64,9,30.93018393455156,30.117139827963506,5.412483694889648,0.575657988268109,0.5924607354925338,0.0946260156012254,3290.3440365788856,3325.951354206648
0,64,10,35.959128377231885,34.58197169226284,7.4456010240309,0.5173391649275044,0.526869570778277,0.10581762781064531,3398.009111131758,3235.1099648594973
0,66,1,30.736758128367065,29.98094090983244,4.663540940398742,0.5702818000879745,0.5766463004394864,0.08340633103936711,3234.336037554462,3282.602827126774
0,66,2,30.000189593497335,28.978359968631487,5.2805734760918215,0.5917820446457681,0.6076521186270889,0.09580430099918859,3270.0828839122896,3251.874423899864
0,66,3,30.40801698937437,29.29216090179604,5.3446151365541095,0.5715662095311048,0.5783461004239321,0.08798640311497583,3228.482909304839,3284.1959957531517
0,66,4,27.741778337542588,26.911748383601648,4.67344217039889,0.650629417723152,0.6565885522713573,0.0680160873421331,3216.3870307489597,3322.096542870464
0,66,5,39.48808140428501,38.690879325403984,7.651163091842279,0.5347502147473152,0.5369125208896586,0.08833008010044674,3245.124032960565,3276.051139355976
0,66,6,32.93267285131849,31.332287646596967,7.088323195605533,0.5552864528444789,0.5674377333199836,0.1059652279241139,3181.8732537300207,3365.242969315424
0,66,7,30.63982276899306,29.370038569052333,6.281083806812549,0.5765463045622667,0.5880193073900339,0.09973256025142628,3362.6545748701974,3170.0233637678534
0,66,8,29.252244109034432,28.26482742330281,5.743919970749365,0.5926850536589775,0.6059062940639026,0.08999489225153304,3376.674077712028,3151.8448359465274
0,66,9,41.32511895835308,40.15363252619751,10.32378073503159,0.4397045006348426,0.4406820407488725,0.11550919753273682,3241.426784408151,3276.6175305746688
0,66,10,39.24566819386153,36.630207112225065,10.969293955839875,0.47644052352481786,0.48681324817341387,0.13750296658897415,3347.0746453798283,3186.4577005907668
0,68,1,30.6353891461568,29.287252035372376,5.620048824076629,0.5814203218762902,0.5955635109493985,0.08979017491850706,3187.2116361249514,3233.645098922829
0,68,2,30.276604938298174,29.231697089013025,4.966275788727145,0.595252648621065,0.5965945269959796,0.08218131093744681,3220.7345279050323,3203.4588171040036
0,68,3,29.987965220090327,29.165112082901924,4.87413433534354,0.5972723032030448,0.6032781021711402,0.08301639146886895,3180.6476434959777,3236.4725639841536
0,68,4,33.829953818246004,32.18078438538312,8.36036280007857,0.5714918567008381,0.5842218891421104,0.10956874978186516,3169.2880480543117,3272.6129786956026
0,68,5,38.52777769388593,37.2132750648989,7.43849615783355,0.5231916008627157,0.532321710339346,0.09046528181790937,3197.2853430086134,3228.833302956879
0,68,6,31.132075340303352,29.641308731592755,6.770086006412981,0.5888559374857593,0.6019857129541959,0.09409969674303355,3133.6341041240394,3314.502459976222
0,68,7,30.050305817376493,29.09416072699846,5.424872053299784,0.5971112799998306,0.6016327742444906,0.08238837424012126,3312.994322916187,3122.542726527525
0,68,8,30.414124149220942,29.257472930295314,5.8841930470138895,0.567478857166407,0.572677036429164,0.08445218508066858,3327.5998215130703,3105.2623846207957
0,68,9,31.704990871347984,30.50808269108424,6.359570176545383,0.5747013798658529,0.5810106839590312,0.0929861393226199,3193.539998228079,3229.5912937700678
0,68,10,34.4013192845015,33.21413313894354,7.090774729488309,0.5280797231768222,0.5355188347915709,0.09957809996184071,3297.850516165361,3138.6007656237143
0,70,1,29.765303414418494,29.237449608529708,4.60774082654019,0.5972986151155341,0.601074717456717,0.07971070083731616,3141.1692050456263,3186.686785588054
0,70,2,29.730816164147313,29.16837681556857,4.8979886585591395,0.5926195263010571,0.5959583530386292,0.07726803934500373,3174.4238979541224,3156.4948134549113
0,70,3,28.766403893560128,27.97115779325855,4.521100414588908,0.5868271043810346,0.5904826114367021,0.0817924476290419,3133.0121556617564,3189.4703856555634
0,70,4,28.019820288742586,27.628270005133537,4.46442069786432,0.6356222112101697,0.6465555456236654,0.0833989893227839,3122.8253877254574,3225.242790151587
0,70,5,37.85492958347833,36.56495275392422,7.897026316370799,0.5231662795253015,0.5306116354087398,0.1050058868294894,3151.4839116339213,3183.3115844236504
0,70,6,36.24908752850392,34.9227004562863,8.125616869184137,0.527682693382457,0.5349021067642954,0.10203542020336746,3087.3930817716587,3265.3260848651885
0,70,7,31.10789264531928,29.924352371690915,5.876648834356073,0.565568110032084,0.5776458782041609,0.09049482484722518,3265.47691313791,3076.5450610715966
0,70,8,32.426117268325406,30.851710118687485,6.723605511152984,0.5260655775682046,0.5342831654303336,0.10258040215770162,3279.1809500316813,3059.861071104578
0,70,9,34.30086882102606,33.17342948085175,6.899810090575707,0.5323093682707618,0.5358689230532456,0.0999314977246724,3147.0788904749543,3183.8595763682165
0,70,10,32.58351447113337,31.555391388951726,6.316308014699913,0.5605506413702297,0.5631561787684063,0.09443416881180877,3250.1618603544634,3092.1921138552498
0,72,1,33.93179815688085,32.79484295702697,6.5977222463607745,0.52172812063183,0.5267999020958232,0.09459299509051204,3095.1836786569,3140.5510433805034
0,72,2,29.63764795032196,28.65546475797998,5.097692396844056,0.6058475373115402,0.6111417509916282,0.0775933206733508,3128.629943271355,3111.575894049114
0,72,3,30.506034514592898,29.740061805382915,5.3892009332651565,0.5759953052090383,0.5792532807132948,0.08660616220971873,3088.2676034706456,3143.8196691015123
0,72,4,33.949923706920394,31.255024105236075,9.746917434939208,0.554762489278597,0.5867945169573453,0.1399762157497985,3077.6560535224157,3178.673771555824
0,72,5,38.73974246966256,37.72518944071082,7.530218929936081,0.5801050292980575,0.5913904383052901,0.09025095972195038,3106.0323677156643,3136.4681774972883
0,72,6,37.66845599092379,36.12650882934744,8.610441132688338,0.475217938599718,0.4953845503008855,0.12271646505884584,3042.2760538429184,3217.7349287662164
0,72,7,30.25219395890109,29.402464354713132,5.443531533028749,0.5831042056505183,0.5875028089548403,0.08405225726328738,3217.3270639571115,3032.1400655878665
0,72,8,30.404114940596617,29.162729859031007,5.698054458750781,0.5655683731981599,0.5769371545990609,0.08404352448024498,3231.284656062207,3015.416875761837
0,72,9,38.20033506988662,36.90968733814307,7.986820678231992,0.45089049432496886,0.45607033014154297,0.10864635983681203,3101.72717507038,3138.026272224863
0,72,10,35.464719929025875,34.80705106008344,6.477303082405287,0.5123146608559298,0.5232235987173535,0.10799769731924384,3203.7233938095474,3046.91137371237
0,74,1,31.847140244244642,29.844382236753262,7.553091429469909,0.5712513194671922,0.5866511877569278,0.10672526157048737,3051.5971297710917,3095.610267651448
0,74,2,30.11646365894244,28.975171539458522,5.386045968391592,0.5989686683748683,0.61268320963042,0.08945191341883933,3085.7382983425396,3067.088681120489
0,74,3,30.325169331217126,29.114633729509983,5.633311759627209,0.5767541214737201,0.5834819620377745,0.08714717094673996,3042.742918836311,3099.2640762793458
0,74,4,31.393289868847734,29.577832610057015,7.283530947004482,0.5866569407500704,0.590949574601481,0.08748119296137266,3034.457916076349,3132.9883098412147
0,74,5,37.482050314978835,36.36624892948577,8.185189664719285,0.5295591014473164,0.5482875291395093,0.127578505826606,3060.9733100189355,3092.5754806690475
0,74,6,42.40430330820639,41.5297908088338,9.520994678110636,0.4126732077670873,0.4077196141943876,0.1229902415934393,2999.0189971483837,3171.4282535029283
0,74,7,28.434377835424083,27.87691661151773,4.453146438668846,0.6090323957234212,0.613633547595458,0.08037286121435658,3171.5967445260535,2987.3105271668946
0,74,8,32.216223994214815,30.646579492168094,6.969261611489075,0.5356881967773708,0.5466408901078649,0.1011202239935416,3185.0923701079664,2971.6707298712445
0,74,9,35.27836536871298,34.30392784426644,6.957176524504983,0.48651578210354063,0.49074523446916213,0.10113994192890675,3057.5784944615043,3093.542724652097
0,74,10,36.33633135070529,34.91227571757029,8.099985683163842,0.5016700184695126,0.5048993137443352,0.12101763560523586,3157.569783103833,3004.3638076672564
0,76,1,35.04054924850899,34.58437996998421,6.397616227976513,0.5055377514244089,0.5112879382162524,0.09795365815319733,3008.4653095353174,3051.314294141883
0,76,2,29.466301043007793,28.392081615934817,5.513328387127333,0.597978002448984,0.600880603412067,0.07188501186516218,3041.835470798466,3023.5273301487455
0,76,3,29.66078236282149,29.058914364676056,4.076974453270017,0.5739625489483531,0.5761147814398815,0.07932474620121512,2998.6253548557147,3055.6614731187065
0,76,4,29.761390491938183,29.183821315116962,4.513463913655997,0.5943037614030097,0.5963293460425483,0.07933437110966274,2991.5927362241664,3087.7124946961476
0,76,5,41.24075456763515,39.69749621282914,9.937685311729412,0.4876791164362598,0.4990848117919736,0.1249228626481613,3017.138023917845,3048.518206751507
0,76,6,36.76183812414888,35.06403398882229,9.37122957981799,0.4581868796564761,0.4600194315646667,0.12517897811990486,2956.6647944993256,3126.400562872321
0,76,7,31.558607695451123,30.343427562448774,6.0723285031827885,0.5413971048905972,0.552323154597064,0.09819391965970192,3126.5184541336243,2945.945266533923
